address,name,rating,lat,lon,state_code
10341台灣台北市大同區鄭州路145號,臺北市立聯合醫院中興院區,3.7,25.0511327,121.50941940000001,554026962
106台灣台北市大安區仁愛路四段71巷1號,宏恩醫療財團法人宏恩綜合醫院,4.0,25.03820159999999,121.54668149999999,553726940
111台灣台北市士林區士商路51號,新光醫院聖賢大樓,3.9,25.090854399999998,121.5200919,554827031
111台灣台北市士林區劍潭路60號,倍爾牙醫診所,3.9,25.083429100000004,121.5216324,554727022
112台灣台北市北投區石牌路二段322號,臺北榮民總醫院數位化醫學圖書館,4.7,25.11996659999999,121.5230997,555527053
100台灣台北市中正區福州街12號,臺北市立聯合醫院婦幼院區,4.0,25.029082,121.51926809999999,553526909
100台灣台北市中正區常德街1號,國立臺灣大學醫學院附設醫院西址,4.1,25.041622699999998,121.51728870000001,553726942
108台灣台北市萬華區廣州街243號,台北仁濟院附設仁濟醫院,4.2,25.036888100000002,121.4980399,553626926
112台灣台北市北投區知行路225巷12號,台北市立關渡醫院,4.3,25.1202873,121.46621040000001,555527041
106台灣台北市大安區師大路11號,Clinic Lohas,,25.0257616,121.5282646,553426902
114台灣台北市內湖區成功路二段325號,三軍總醫院內湖院區,4.1,25.0717082,121.59226310000001,554427020
115台灣台北市南港區同德路87號號,藥局,3.0,25.0466673,121.5862372,553926969
108台灣台北市萬華區西園路二段270號,西園醫院,3.3,25.0277299,121.49437990000001,553426900
105台灣台北市松山區健康路131號,三軍總醫院-松山分院,3.4,25.054373000000002,121.557672,554026980
106台灣台北市大安區光復南路116巷1號,台北秀傳醫院,3.8,25.043095899999997,121.556835,553826954
100台灣台北市中正區汀州路三段40號,三軍總醫院 汀州院區,4.1,25.016476,121.529829,553226874
