address,name,rating,lat,lon,state_code
10491台灣台北市中山區松江路25巷3號,The Pub,4.2,25.0472353,121.5337192,553926959
106台灣台北市大安區忠孝東路四段181巷7弄21號,TKK CAMP 露營風韓式烤肉餐廳,2.9,25.042176,121.551678,553826951
106台灣台北市大安區台北市大安區四維路363號,APARTMENT,4.0,25.0260693,121.548195,553426907
105台灣台北市松山區南京東路五段8號2樓,1001 Nights Taipei 一千零一夜(水煙館）,3.9,25.051313,121.558339,554026974
106台灣台北市大安區和平東路一段177號,Roxy Rocker,3.9,25.026543,121.532186,553426905
10491台灣台北市中山區雙城街21-1號,B52,2.8,25.065638,121.5244338,554326995
"5, No. 201號忠孝東路四段大安區台北市台灣 106",KOR Taipei,4.5,25.041789,121.55143,553726950
106台灣台北市大安區忠孝東路四段223巷49弄一號,Q9 LOUNGE BAR,4.8,25.04297399999999,121.5527053,553826953
106台灣台北市大安區敦化南路一段177巷39號,Vicious Circle Music House,3.9,25.043097,121.551425,553826953
"松 壽 路 12 號 10 樓 (ATT 4 FUN 10F), 信義區台北市台灣 110",FRANK Taipei,3.5,25.03531,121.5660665,553626937
106台灣台北市大安區光復南路102號,Dozo創作和食居酒屋,4.0,25.043283,121.55752,553826955
10491台灣台北市中山區新生北路一段110之1號,天蠍座PUB,4.3,25.050154,121.528013,553926964
100台灣台北市中正區羅斯福路一段1之1號,Revolver,4.1,25.0342726,121.5173232,553626923
108台灣台北市萬華區貴陽街二段7號,Hunt,4.3,25.039534600000003,121.5060844,553726934
10491台灣台北市中山區復興北路166號,The Brass Monkey 銅猴子復興店,3.8,25.0536919,121.5438175,554026976
10491台灣台北市中山区林森北路96號2樓之1,88bar,4.3,25.0499081,121.5245556,553926963
106台灣台北市大安區復興南路一段253巷15號,MayBE Music Bar,4.6,25.036796,121.54431,553626936
110台灣台北市信義區基隆路一段396號,A Light,4.1,25.0343724,121.56008909999998,553626933
106台灣台北市大安區忠孝東路四段197號2 樓,皇上吉饗極品唐風燒肉,4.2,25.0417118,121.55163,553726950
108台灣台北市萬華區昆明街136巷1弄10號B1樓,陰府門 Pub Metal Merchandise,4.9,25.042786,121.504284,553826942
104台灣台北市中山區龍江路23號B1,G Star Club,4.1,25.0479789,121.5404923,553926962
10491台灣台北市中山區玉門街1號,Triangle,4.2,25.0695869,121.52264,554427001
106台灣台北市大安區延吉街85號,85 Lounge,4.6,25.04354660000001,121.5540196,553826955
111台灣台北市士林區忠誠路一段105號,客棧啤酒屋,4.2,25.104939,121.5286419,555127046
108台灣台北市萬華區成都路10巷63號1樓,KAREN Bar＠西門紅樓,4.4,25.041797,121.506137,553726940
110台灣台北市信義區松壽路22號B1,Klash Taipei,3.7,25.035503100000003,121.56786,553626938
108台灣台北市萬華區武昌街二段72號6樓,大倉庫PUB,4.0,25.044807,121.506211,553826947
110台灣台北市信義區忠孝東路五段10號10F,WOOBAR,4.1,25.0404994,121.5656941,553726950
11051台灣台北市信義區松壽路12號8樓,Club PYE,2.9,25.03531,121.5660665,553626937
111台灣台北市士林區天母東路84號,Patio84 Bar & Grill,3.9,25.1180422,121.53556090000002,555427055
"6 12號, 松壽路信義區台北市台灣 110",Ai Club 台北夜店,2.7,25.035351,121.566087,553626937
10491台灣台北市中山區雙城街32巷10號,Koin pub,,25.0662318,121.52342759999999,554326996
106台灣台北市大安區復興南路一段342之1號,柯妮CONIE PUB,4.2,25.0359923,121.5432146,553626933
111台灣台北市士林區忠誠路二段154巷7號,Saca House深夜食堂餐酒館,4.0,25.115185,121.53238799999998,555427053
106台灣台北市大安區忠孝東路四段205巷39-1號,WOOTP 窩台北 BARISTRO,4.2,25.04394,121.55201799999999,553826955
10491台灣台北市中山區雙城街32巷18號,Eagle bar,4.1,25.066175899999998,121.52304,554326995
106台灣台北市大安區復興南路二段309號,Prozac Balcony 百憂解陽台,4.4,25.02417,121.5435618,553426901
10491台灣台北市中山區八德路二段233號2樓,A Train Leads The Way To Jazz,4.4,25.0469103,121.54054409999999,553926960
10544台灣台北市松山區復興北路303號1樓,My Other Place Restaurant &Bar 我的家餐廳酒吧,4.2,25.058256,121.54435900000001,554126985
106台灣台北市大安區安和路二段17號,Relax Jazz Pub,3.6,25.032357,121.55263190000001,553526926
10491台灣台北市中山區台北市中山區雙城街19巷14號,異色PUB,,25.0653035,121.52518,554326994
10491台灣台北市中山區林森北路145巷30號,Anthony-安東尼,4.9,25.05118550000001,121.5261904,554026966
116台灣台北市文山區新光路一段158號,HOYDEA,4.3,24.992696,121.57351299999999,552726802
104台灣台北市中山區建國北路一段156號,Music Corner角落音樂餐廳,4.3,25.051628,121.536346,554026969
111台灣台北市士林區德行東路164號,HangOut Cocktail Bar,4.4,25.108175,121.52989099999999,555227049
105台灣台北市松山區延壽街115號,115小酒館,4.8,25.057095,121.56509399999999,554126987
106台灣台北市大安區仁愛路四段417之1號,美的 PUB,5.0,25.038084899999998,121.55613590000002,553726942
106台灣台北市大安區和平東路二段357巷2號,The Local,4.5,25.02488700000001,121.5462739,553426903
100台灣台北市中正區忠孝東路一段12號B1,台北喜來登大飯店 比薩屋 Pizza Pub,4.1,25.0447288,121.52175590000002,553826950
"2f, No. 47號中山北路一段中山區台北市台灣 104",SoShow Bar & Restaurant/local cocktail/中山區酒吧,4.6,25.049188,121.521557,553926961
10491台灣台北市中山區林森北路138巷15號B1,Hanes Singing Bar,4.1,25.051606,121.52479740000001,554026967
110台灣台北市信義區崇德街81巷6號,The Park,4.9,25.0244196,121.5554242,553426904
106台灣台北市大安區羅斯福路三段171號2樓號,Oldie Goodie Live Music House,4.4,25.021434,121.527716,553326889
10491台灣台北市中山區天津街63號,Nep. Lounge Bar,4.5,25.05161919999999,121.5235351,554026967
110台灣台北市信義區台北市基隆路二段151-1號,Lost in NEMEA,4.7,25.026186,121.554875,553426909
105台灣台北市松山區光復南路55號,Fifty Fifty Wine & Whiskey Bar,4.7,25.0458885,121.55795959999999,553826961
108台灣台北市萬華區昆明街46號,Driftwood 西門町,4.5,25.0467995,121.5055888,553926952
106台灣台北市大安區安和路二段8號,Tickle my fantasy,2.8,25.0325829,121.55225130000001,553526926
110台灣台北市信義區基隆路二段83號,Placebo 安慰劑小酒館,4.1,25.030096,121.557999,553526921
106台灣台北市大安區仁愛路4段408巷11號,Beau,4.0,25.037143,121.557033,553626939
106台灣台北市大安區安和路一段49巷11號,CAFE MODA Taipei,,25.0385457,121.5519386,553726942
105台灣台北市松山區健康路191號1 樓,Midway,4.9,25.0543088,121.56185090000001,554026981
10491台灣台北市中山區南京東路三段217號B1樓,DEEP PASSION-DP DISCO CLUB,4.0,25.0521289,121.54291289999999,554026972
110台灣台北市信義區忠孝東路四段553巷22弄4-1號,麥芽堂精釀 My Yacht Taproom & Co.,4.6,25.043165899999998,121.563176,553826956
10089台灣台北市中正區辛亥路一段31號1樓,Another Brick,4.5,25.019409,121.5283313,553226883
10491台灣台北市中山區台北市中山區雙城街18巷23號,HIGH HEEL PUB,,25.0654812,121.52298950000001,554326994
106台灣台北市大安區忠孝東路四段308號,Pub Crawl Taipei Starting Point,4.2,25.0409948,121.5566963,553726949
106台灣台北市大安區安和路二段22號,ORGANO,4.5,25.03200309999999,121.55234399999999,553526925
106台灣台北市大安區復興南路二段84之5號,岩石酒館(ROCK),4.1,25.030679,121.54323490000002,553526919
"仁愛路四段345巷4弄39號, 大安區台北市台灣 106",Jumi Tavern - Taipei boutique cocktail bar / Taipei best bar,4.7,25.039004000000002,121.551515,553726943
106台灣台北市大安區安和路一段75號,Champagne,4.1,25.037077899999996,121.552077,553626938
106台灣台北市大安區和平東路三段77號,BOBWUNDAYE,4.2,25.024659,121.549805,553426903
110台灣台北市信義區崇德街42號,小小,5.0,25.0241823,121.55398000000001,553426903
10491台灣台北市中山區林森北路85巷60號,源pub,,25.049230899999998,121.527079,553926962
106台灣台北市大安區延吉街131巷24號,Intention,4.8,25.0427009,121.55543370000001,553826953
100台灣台北市中正區羅斯福路三段278號,James Joyce Irish Bar,4.4,25.0166109,121.5320682,553226875
11162台灣台北市士林區大東路152號,Odin Café&Darts,4.9,25.0923151,121.5254104,554927034
10491台灣台北市中山區錦州街32號,32b-one,3.5,25.0601178,121.5249207,554126984
104台灣台北市中山區中山北路二段183巷4號2樓,La Habana Bar,4.6,25.063719,121.52318100000001,554226991
"號, No. 10敦化南路一段247巷大安區台北市台灣 106",711,4.7,25.038848,121.5499365,553726942
106台灣台北市大安區延吉街64-3號,笨嗽音吶 BSIN Darts & Bar,4.3,25.043340899999997,121.5539916,553826954
105台灣台北市松山區健康路442號,角落酒吧The Corner One,4.2,25.0542296,121.5685362,554026982
11067台灣台北市信義區永吉路8號,微型精釀啤酒吧,4.7,25.045499,121.567627,553826962
106台灣台北市大安區安和路二段23巷2號,Shaka LoungeBar,4.4,25.032026000000002,121.552761,553526925
110台灣台北市信義區松壽路9號3樓,小後苑Backyard Jr.,4.2,25.037107100000004,121.56678980000001,553626941
10491台灣台北市中山區中山北路一段135巷30號,INNOCENCE CLUB,4.2,25.0512469,121.52437809999999,554026966
106台灣台北市大安區羅斯福路三段171號,Blue Note 藍調,4.4,25.0214519,121.52768359999999,553326889
106台灣台北市大安區光復南路696-2號1樓,Bar Genao,4.5,25.029766100000003,121.5571642,553526920
104台灣台北市中山區松江路7號1F,Continue? Gaming Bar電玩餐酒吧,4.6,25.046197,121.533161,553826956
105台灣台北市松山區八德路四段138號11F,China Pa Dining & Live Music 中國父音樂餐廳,4.4,25.0484948,121.56243090000001,553926968
114台灣台北市內湖區金龍路180號,隧道音樂主題餐廳,3.9,25.08661469999999,121.5883281,554727041
105台灣台北市松山區敦化南路一段102號,Cream,,25.0461329,121.5485189,553826960
116台灣台北市文山區羅斯福路五段31-1號,Circle Bar,3.8,25.0076156,121.53864229999999,553026847
106台灣台北市大安區永康街4巷10號,掌門精釀 台北永康店,4.3,25.032902899999996,121.5295697,553526922
106台灣台北市松山區台北市大安區光復南路96號B1,MUSIC station另類歌唱PUB,,25.0503896,121.55762709999999,553926971
106台灣台北市大安區東豐街49號,Fourplay Cuisine,4.3,25.036170000000002,121.54693300000001,553626935
104台灣台北市中山區德惠街6-1號,Green Door,4.3,25.066660199999998,121.5233555,554326996
106台灣台北市大安區金華街223-3號,亂調,4.4,25.0298879,121.529297,553526914
10491台灣台北市中山區中山北路二段77巷37號,海大富居酒屋,4.2,25.0575105,121.52482590000001,554126979
106台灣台北市大安區安和路二段211號,EZ5音樂餐廳,4.5,25.026112,121.5502547,553426908
116台灣台北市文山區景興路235號,SPORT PUB,5.0,24.991337899999998,121.54375390000001,552626790
10491台灣台北市中山區中山北路二段65巷39號B1樓,Taipei Taipei pub,,25.057102,121.5250999,554126978
"號 B1, No. 96福國路士林區台北市台灣 111",Green Door（綠門）LoungeBar,3.3,25.102062,121.52203929999999,555127042
106台灣台北市大安區瑞安街112號,Munchies Gastropub,4.5,25.0298056,121.5426389,553526917
10677台灣台北市大安區通化街184巷1號,小公園 Piccolo Parco Caffe e Bar,4.4,25.027064499999998,121.5532197,553426911
10491台灣台北市中山區雙城街32巷4號,麗濱美式酒吧,4.1,25.0661893,121.5238135,554326996
106台灣台北市大安區忠孝東路四段216巷11弄21號,ON TAP,4.1,25.040839399999996,121.5538649,553726948
10491台灣台北市中山區農安街35之1號,塵世PUB,4.1,25.0650029,121.525327,554326994
"106台灣台北市大安區Section 3, Heping East Road, 66號1樓",TEA BAR 米蓮娜茶餐酒吧,4.7,25.024376999999998,121.549659,553426903
110台灣台北市信義區松壽路3號,SUNMAI CUBE,4.6,25.036132000000002,121.56609309999999,553626939
108台灣台北市萬華區昆明街15-2號2樓,"Hero Bar, Taipei",4.6,25.0464758,121.5059304,553826951
106台灣台北市大安區通化街211號,爽口涮涮鍋複合式音樂餐廳,4.5,25.0264032,121.5532659,553426909
105台灣台北市松山區八德路三段155巷10號,Way Home 家途中啤酒屋,4.5,25.0488577,121.55522820000002,553926967
106台灣台北市大安區光復南路554號,Mona pub,,25.034552899999998,121.55731499999999,553626933
104台灣台北市中山區林森北路107巷9號,BAR NiNE,4.2,25.050314800000002,121.52555919999999,553926964
10690台灣台北市大安區敦化南路一段177巷24號,Bunker1942 二戰主題餐酒館,4.2,25.042988,121.550299,553826953
104台灣台北市中山區林森北路133巷27號,AHA Bar&Darts,4.1,25.050936399999998,121.52625060000001,553926966
10491台灣台北市中山區雙城街32巷8-2號號,特區Pub,,25.066153699999997,121.523498,554326996
106台灣台北市大安區大安路一段84巷19號,DARTS ONE,3.8,25.041058,121.544822,553726947
106台灣台北市大安區東豐街59號,TLC PUB,3.9,25.036127899999997,121.54745,553626935
10491台灣台北市中山區雙城街32巷3之1號,石洞PUB(My Place),3.8,25.066283,121.52370790000002,554326996
111台灣台北市士林區中山北路七段14巷6號,Fa cafe 天母店法咖啡,4.2,25.1187152,121.5315433,555427055
106台灣台北市大安區復興南路一段219巷11號,INDULGE Bistro (實驗創新餐酒館),4.4,25.0391324,121.5447768,553726942
110台灣台北市信義區松高路11號B1,金色三麥 誠品酒窖店,3.9,25.03955,121.565118,553726947
10491台灣台北市中山區復興南路一段36之2號,INDXEX音樂索引餐廳,,25.046119,121.543651,553826959
10491台灣台北市中山區建國北路二段1號,151 PUB,3.5,25.052375899999998,121.5371499,554026971
10491台灣台北市中山區雙城街32巷5號,田莊音樂PUB餐廳,4.4,25.0662964,121.52360630000001,554326996
106台灣台北市大安區台北市大安區安和路二段35巷1號,驛站Pub,,25.0317662,121.55267079999999,553526924
106台灣台北市大安區敦化南路二段63巷24號,Gen Creative,4.4,25.0308508,121.5504706,553526921
106台灣台北市大安區辛亥路一段100號,23 Public Craft Beer 精釀啤酒,4.4,25.02154299999999,121.53183,553326890
106台灣台北市大安區仁愛路四段345巷4弄40號,摩得餐坊,4.1,25.03887989999999,121.5513899,553726943
103台灣台北市大同區民生西路171巷1號,ㄧ號倉庫炭火串燒Bar,4.3,25.057441,121.517222,554126977
106台灣台北市大安區延吉街131巷26號B1,ChangeX Beer Taipei,4.1,25.042736899999998,121.55543,553826953
106台灣台北市大安區瑞安街31巷3號,Dick's Place 狄克的店,4.2,25.030725,121.54399199999999,553526919
111台灣台北市士林區重慶北路四段262號,ABLE音樂坊茶酒館,4.8,25.087091,121.511541,554727025
106台灣台北市大安區大安路一段206巷11號,Vino-Vino PUB酒酒音樂酒館,,25.034793899999997,121.545308,553626931
106台灣台北市大安區台北市大安區延吉街70巷5弄8號,HOKY's Spirit Bar,4.7,25.042206699999998,121.553701,553826951
106台灣台北市大安區樂利路50號,Shotia,4.1,25.02638499999999,121.55168929999999,553426909
108台灣台北市萬華區成都路10巷47號,G-Paradise,3.0,25.0417924,121.50627890000001,553726940
