name,schoolType,district,address,lat,lon,state_code
市立蘭州國中,junior,大同區,至聖里大龍街187巷1號,25.069322,121.51673559999999,554427000
市立重慶國中,junior,大同區,重慶里敦煌路19號,25.0759232,121.51799779999999,554527011
市立萬華國中,junior,萬華區,日善里西藏路201號,25.0291069,121.4988346,553526905
市立雙園國中,junior,萬華區,和德里興義街2號,25.027553899999997,121.4926457,553426899
市立龍山國中,junior,萬華區,富裕里南寧路46號,25.0360766,121.504618,553626925
市立木柵國中,junior,文山區,木柵路3段102巷12號,24.9874125,121.56764340000001,552526780
市立實踐國中,junior,文山區,樟林里辛亥路七段67號,24.9834293,121.5547688,552526761
市立北政國中,junior,文山區,指南里指南路3段2巷14號,24.9849798,121.5782554,552526773
市立景美國中,junior,文山區,景華里景中街27號,24.993026500000003,121.54294099999998,552726796
市立興福國中,junior,文山區,興旺里福興路80號,25.0048845,121.54984850000001,552926840
市立景興國中,junior,文山區,景華里景興路46巷2號,24.9961868,121.54422520000001,552726808
市立誠正國中,junior,南港區,新富里富康街1巷24號,25.054249300000002,121.6187775,554026993
市立成德國中,junior,南港區,成福里東新街108巷23號,25.044683399999997,121.58764520000001,553826965
市立內湖國中,junior,內湖區,紫陽里陽光街1號,25.077035000000002,121.5886895,554527028
市立麗山國中,junior,內湖區,內湖路1段629巷42號,25.0816165,121.5756876,554627032
市立三民國中,junior,內湖區,湖興里民權東路6段45號,25.069154,121.58640729999999,554327015
市立西湖國中,junior,內湖區,西湖里環山路1段27號,25.0851741,121.56575149999999,554727034
市立東湖國中,junior,內湖區,樂康里康樂街131號,25.072164899999997,121.61942179999998,554427027
市立明湖國中,junior,內湖區,葫洲里康寧路3段60號,25.070619600000004,121.61064309999999,554427023
市立士林國中,junior,士林區,福德里中正路345號,25.0944413,121.5226341,554927035
市立蘭雅國中,junior,士林區,三玉里忠誠路2段51號,25.110619,121.53089270000001,555327051
市立至善國中,junior,士林區,臨溪里至善路2段360號,25.1036423,121.5555425,555127051
市立格致國中,junior,士林區,陽明里仰德大道四段75號,25.130849899999998,121.54635400000001,555727061
市立福安國中,junior,士林區,福安里延平北路7段250號,25.1028546,121.4880705,555127036
市立天母國中,junior,士林區,天和里天母東路120號,25.118011,121.53816509999999,555427056
市立北投國中,junior,北投區,溫泉里溫泉路62號,25.1344493,121.504201,555827051
市立新民國中,junior,北投區,林泉里新民路10號,25.138102,121.507636,555927052
市立明德國中,junior,北投區,建民里明德路50號,25.107822100000003,121.5184451,555227046
市立桃源國中,junior,北投區,一德里中央北路4段48號,25.1346473,121.47729950000002,555827045
市立石牌國中,junior,北投區,吉利里石牌路1段139號,25.114982,121.5141732,555427049
市立關渡國中,junior,北投區,關渡里知行路212號,25.119884699999997,121.46714479999999,555527041
私立立人國際國民中小學,junior,大安區,義榮里安和路二段99號,25.0319202,121.5503507,553526924
私立靜心中學,junior,文山區,興福里興隆路2段46號,24.998920000000002,121.5466851,552826819
市立西松高中(國中部),junior,松山區,鵬程里健康路325巷7號,25.0555538,121.56708200000001,554026985
市立中崙高中(國中部),junior,松山區,八德路四段101號,25.0487226,121.5611946,553926968
市立和平高中(國中部),junior,大安區,芳和里臥龍街100號,25.0196224,121.54915430000001,553326888
市立大同高中(國中部),junior,中山區,中央里長春路167號,25.0549546,121.53498229999998,554026976
市立大直高中(國中部),junior,中山區,劍潭里北安路420號,25.07886,121.543375,554627021
市立成淵高中(國中部),junior,大同區,承德路二段235號,25.061353399999998,121.5189709,554226986
市立大理高中(國中部),junior,萬華區,綠堤里長順街2號,25.030857,121.49122849999999,553526908
市立萬芳高中(國中部),junior,文山區,興隆路3段115巷1號,25.0006248,121.5589135,552826828
市立南港高中(國中部),junior,南港區,西新里向陽路21號,25.052554100000002,121.59503219999999,554026984
市立陽明高中(國中部),junior,士林區,後港里中正路510號,25.0918395,121.51713090000001,554927031
市立百齡高中(國中部),junior,士林區,義信里承德路4段177號,25.0870504,121.5229913,554727027
私立延平中學(國中部),junior,大安區,和安里建國南路1段275號,25.036290700000002,121.53848149999999,553626933
私立復興實驗高中(國中部),junior,大安區,敦化南路1段262 號,25.0393604,121.5483831,553726943
私立靜修女中(國中部),junior,大同區,雙連里寧夏路59號,25.057931,121.51548659999999,554126978
私立立人高中(國中部),junior,萬華區,桂林路171號,25.0388105,121.49639909999999,553726930
私立東山高中(國中部),junior,文山區,老泉里老泉街26巷3號,24.9726891,121.56169809999999,552226718
私立再興中學(國中部),junior,文山區,明義里興隆路4段2號,24.990413600000004,121.55916119999999,552626790
私立景文高中(國中部),junior,文山區,木新里保儀路127號,24.9854798,121.5673841,552526772
私立方濟中學(國中部),junior,內湖區,紫星里成功路三段61號,25.077309399999997,121.59052959999998,554527029
私立達人女中(國中部),junior,內湖區,湖濱里內湖路2段314號,25.0812531,121.58764340000002,554627034
私立泰北高中(國中部),junior,士林區,福林里福林路240號,25.0973651,121.53394309999999,555027041
私立衛理女中(國中部),junior,士林區,翠山里至善路2段321號,25.101757,121.55231,555127049
私立華興中學(國中部),junior,士林區,芝山里仰德大道1段101號,25.104863,121.5385442,555127048
私立薇閣高中(國中部),junior,北投區,中心里珠海路50號,25.139527800000003,121.5039696,555927051
私立奎山實中(國中部),junior,北投區,榮華里明德路200號,25.112998,121.52230279999999,555327050
市立中山國中補校,junior,松山區,復興北路361巷7號,25.0606072,121.54553059999999,554226990
市立興雅國中補校,junior,信義區,松德路168巷15號,25.0364201,121.57223700000002,553626941
市立大安國中補校,junior,大安區,大安路2段63號,25.0308602,121.54625,553526920
市立北安國中補校,junior,中山區,劍潭里明水路325號,25.0777783,121.54156780000001,554527019
市立弘道國中補校,junior,中正區,公園路21號,25.0374875,121.51529340000002,553626931
市立民權國中補校,junior,大同區,重慶北路三段1號,25.063724800000003,121.5138747,554226989
市立萬華國中補校,junior,萬華區,日善里西藏路201號,25.0291069,121.4988346,553526905
市立木柵國中補校,junior,文山區,木柵路3段102巷12號,24.9874125,121.56764340000001,552526780
市立南港高中附國中補校,junior,南港區,西新里向陽路21號,25.052554100000002,121.59503219999999,554026984
市立內湖國中補校,junior,內湖區,陽光街一號,25.077035000000002,121.5886895,554527028
市立士林國中補校,junior,士林區,福德里中正路345號,25.0944413,121.5226341,554927035
市立北投國中補校,junior,北投區,溫泉里溫泉路62號,25.1344493,121.504201,555827051
北投分館,library,北投區,光明路251號,25.136298,121.50629599999999,555827051
稻香分館,library,北投區,稻香路81號3-4樓,25.140962,121.4888639,555927047
石牌分館,library,北投區,明德路208巷5號3-10樓,25.1131424,121.52262420000001,555327050
清江分館,library,北投區,公館路198號3樓,25.127765300000004,121.50698999999999,555627051
吉利分館,library,北投區,立農街1段366號5-8樓,25.119305999999998,121.50838490000001,555527050
永明民眾閱覽室,library,北投區,石牌路2段115號7-8樓,25.1182549,121.5175247,555427051
秀山民眾閱覽室,library,北投區,中和街534號5-9樓,25.1456025,121.4931623,556027047
葫蘆堵分館,library,士林區,延平北路5段136巷1號3-9樓,25.079190399999998,121.51054779999998,554627014
天母分館,library,士林區,中山北路7段154巷6號3-4樓,25.1236127,121.53306129999999,555627056
士林分館臨時替代館,library,士林區,基河路363號2樓,25.095829199999997,121.51829939999999,554927036
李科永紀念館,library,士林區,中正路15號,25.095748899999997,121.5285341,554927038
內湖分館,library,內湖區,民權東路6段99號6樓,25.069318799999998,121.58908629999999,554427016
東湖分館,library,內湖區,五分街6號,25.0674149,121.61261,554327018
西湖分館,library,內湖區,內湖路1段594號,25.0786852,121.57724240000002,554627028
西中分館,library,內湖區,內湖路1段285巷66號1-2樓,25.081926,121.56872299999999,554627031
松山分館,library,松山區,八德路4段688號5-8樓,25.0498733,121.57684990000001,553926974
民生分館,library,松山區,敦化北路199巷5號4-5樓,25.055615,121.550754,554026981
三民分館,library,松山區,民生東路5段163-1號5-6樓,25.059315100000003,121.56290829999999,554126991
中崙分館,library,松山區,長安東路2段229號7-10樓,25.0484893,121.5460219,553926965
啟明分館,library,松山區,敦化北路155巷76號,25.0543418,121.5514838,554026979
永春分館,library,信義區,松山路294號3-4樓,25.0430922,121.57764990000001,553826959
三興分館,library,信義區,吳興街156巷6號4-5樓,25.0290753,121.5611877,553526919
六合分館,library,信義區,松仁路240巷19號3-5樓,25.024319600000002,121.5688375,553426907
南港分館,library,南港區,市民大道8段367號2-3樓及B1,25.053731600000003,121.60795970000001,554026990
舊莊分館,library,南港區,舊莊街1段91巷11號2-5樓,25.0413277,121.6194384,553726964
龍華民眾閱覽室,library,南港區,東新街63巷8號,25.047461399999996,121.5862248,553926971
親子美育數位圖書館,library,南港區,研究院路2段61巷15號,25.0444488,121.61726750000001,553826971
北原借還書站,library,南港區,向陽路49號4樓,25.0539922,121.5944653,554026987
中山分館,library,中山區,松江路367號8樓,25.0644075,121.5334558,554226995
長安分館,library,中山區,長安西路3號4樓,25.0502099,121.52095420000002,553926963
大直分館,library,中山區,大直街25號3-5樓,25.081849899999998,121.546687,554627026
恆安民眾閱覽室,library,中山區,民權東路1段71巷19號,25.0633695,121.52719409999999,554226991
龍山分館,library,萬華區,桂林路65巷6號,25.038549300000003,121.50233870000001,553726931
東園分館,library,萬華區,東園街199號,25.022721899999997,121.4980936,553326886
西園分館,library,萬華區,興寧街6號3-6樓,25.032193300000003,121.50171850000001,553526914
萬華分館,library,萬華區,東園街19號5-7樓,25.0277033,121.49575390000001,553426900
柳鄉民眾閱覽室,library,萬華區,環河南路2段102號4樓,25.0368395,121.4955798,553626925
延平分館,library,大同區,保安街47號,25.059169100000002,121.51209209999999,554126980
大同分館,library,大同區,重慶北路3段318號,25.074263199999997,121.5132821,554527007
建成分館,library,大同區,民生西路198之20號4樓,25.0569008,121.5161366,554126976
蘭州民眾閱覽室,library,大同區,昌吉街57號4樓之6,25.066060999999998,121.51510630000001,554326994
總館,library,大安區,建國南路2段125號,25.029152,121.53836899999999,553526914
道藩分館,library,大安區,辛亥路3段11號3樓,25.021576899999996,121.544049,553326893
大安分館,library,大安區,辛亥路3段223號4-5樓,25.0160219,121.55078689999999,553226877
延吉民眾閱覽室,library,大安區,延吉街236巷17號3-4樓,25.0364085,121.55508799999998,553626937
成功民眾閱覽室,library,大安區,和平東路2段311巷29號4樓,25.0254345,121.5452719,553426905
龍安民眾閱覽室,library,大安區,永康街60號2-3樓,25.028559899999998,121.5293908,553526910
王貫英紀念館,library,中正區,汀州路2段265號,25.0226979,121.52380829999998,553326892
城中分館,library,中正區,濟南路2段46號3樓,25.0403026,121.5308428,553726942
南機場借還書站,library,中正區,中華路2段315巷16號1樓,25.0283965,121.50689640000002,553426905
景美分館,library,文山區,羅斯福路5段176巷50號2-4樓,25.003620899999998,121.53633590000001,552926833
木柵分館,library,文山區,保儀路13巷3號3-4樓,24.9885129,121.56915990000002,552626785
永建分館,library,文山區,木柵路1段177號3-4樓,24.987735999999998,121.55097409999999,552526778
萬興分館,library,文山區,萬壽路27號4-5樓,24.988685,121.57650100000001,552626787
文山分館,library,文山區,興隆路2段160號7-9樓,25.0015855,121.55141979999999,552926829
力行分館,library,文山區,一壽街22號5-8樓,24.9795779,121.55649790000001,552426746
景新分館,library,文山區,景後街151號5-10樓,24.989919399999998,121.5418973,552626784
安康民眾閱覽室,library,文山區,興隆路4段105巷1號4樓,24.987525199999997,121.56087520000001,552526779
萬芳民眾閱覽室,library,文山區,萬美街1段25號1-2樓,25.002215,121.56917800000001,552926835
公訓圖書站,library,文山區,萬美街2段21巷20號5樓,25.004576899999996,121.56103999999999,552926842
西門智慧館,library,中正區,中華路1段51-1號,25.044374899999998,121.50932590000001,553826947
松山機場智慧館,library,松山區,敦化北路338號B1,25.063717999999998,121.54964299999999,554226997
太陽圖書館,library,萬華區,青年路65號,25.0249363,121.50373789999999,553426894
百齡智慧館,library,士林區,福港街205號,25.0862066,121.51785020000001,554727025
東區地下街智慧館,library,大安區,大安路1段77號,25.0419764,121.54635390000001,553726949
福德智慧圖書館,library,信義區,福德街15號2樓,25.036241,121.579701,553626942
古亭智慧圖書館,library,中正區,寧波西街286號,25.025514899999997,121.5104977,553426897
社子島智慧圖書館,library,士林區,延平北路9段80號2樓,25.106337,121.474814,555227035
市立三玉國小,small,士林區,三玉里天母東路116號,25.117860699999998,121.5372679,555427056
市立天母國小,small,士林區,天玉里天玉街12號,25.1197914,121.5275331,555527054
市立文昌國小,small,士林區,文林路615巷20號,25.0994098,121.5212957,555027040
市立平等國小,small,士林區,平等里平菁街101號,25.129105600000003,121.57651070000001,555727067
市立社子國小,small,士林區,永倫里延平北路六段308號,25.089812300000002,121.5029481,554827026
市立社子國小補校,small,士林區,永倫里延平北路六段308號,25.089812300000002,121.5029481,554827026
市立雨農國小,small,士林區,名山里忠義街1號,25.1052602,121.52985430000001,555127047
市立雨聲國小,small,士林區,岩山里至誠路1段62巷70號,25.1026617,121.53526470000001,555127046
市立劍潭國小,small,士林區,明勝里通河街16號,25.079946600000003,121.5229841,554627018
私立華興小學,small,士林區,芝山里仰德大道1段101號,25.104863,121.5385442,555127048
市立芝山國小,small,士林區,芝山里德行東路285號,25.1102489,121.5364388,555327052
市立富安國小,small,士林區,富洲里延平北路8段135號,25.105868700000002,121.4824416,555227037
市立陽明山國小,small,士林區,新安里仰德大道3段61號,25.119332399999998,121.5528168,555527060
市立溪山國小,small,士林區,溪山里至善路3段199號,25.1196984,121.57994860000001,555527066
市立百齡國小,small,士林區,福中里福港街205號,25.0862066,121.51785020000001,554727025
市立福林國小,small,士林區,福志里福志路75號,25.0986884,121.52959650000001,555027041
市立士林國小,small,士林區,福德里大東路165號,25.0932987,121.5248831,554927035
市立雙溪國小,small,士林區,翠山里中社路2段66號,25.106487100000002,121.5647875,555227055
市立葫蘆國小,small,士林區,環河北路3段95號,25.0837421,121.50696310000001,554727019
市立士東國小,small,士林區,蘭雅里中山北路6段392號,25.1129301,121.52682800000001,555327051
市立士東國小補校,small,士林區,蘭雅里中山北路六段392號,25.1129301,121.52682800000001,555327051
市立蘭雅國小,small,士林區,蘭興里磺溪街57號,25.1084096,121.5231371,555227047
市立雙蓮國小,small,大同區,民權里錦西街51號,25.060272,121.51629709999999,554226983
市立大龍國小,small,大同區,保安里哈密街47號,25.073408999999998,121.5166925,554427006
市立大龍國小補校,small,大同區,保安里哈密街47號,25.073408999999998,121.5166925,554427006
市立太平國小,small,大同區,南芳里延平北路2段239號,25.0613756,121.5114493,554226984
市立永樂國小,small,大同區,南芳里延平北路2段266號,25.061297,121.5110848,554226984
市立永樂國小補校,small,大同區,南芳里延平北路二段266號,25.061297,121.5110848,554226984
市立日新國小,small,大同區,星明里太原路151號,25.0543892,121.51647609999999,554026971
市立蓬萊國小,small,大同區,星明里寧夏路35號,25.0563873,121.5157097,554126975
市立延平國小,small,大同區,國慶里昌吉街97號,25.0660466,121.5124544,554326993
市立大橋國小,small,大同區,隆和里重慶北路3段2號,25.0641802,121.5130462,554226990
市立大同國小,small,大同區,蓬萊里大龍街51號,25.0648624,121.51613059999998,554326992
私立復興實驗高級中學附設小學部,small,大安區,仁愛里敦化南路1段262號,25.0393604,121.5483831,553726943
市立古亭國小,small,大安區,古風里羅斯福路3段201號,25.0205827,121.52877749999999,553326887
市立幸安國小,small,大安區,民炤里仁愛路3段22號,25.037684,121.5349702,553726936
市立金華國小,small,大安區,永康里愛國東路79巷11號,25.0322766,121.52776670000002,553526920
市立大安國小,small,大安區,芳和里臥龍街129號,25.0199922,121.54911770000001,553326889
市立公館國小,small,大安區,基隆路4段41巷68弄2號,25.012407800000002,121.54280790000001,553126864
市立仁愛國小,small,大安區,敦安里安和路1段60號,25.035773199999998,121.55235,553626935
市立和平實小,small,大安區,敦南街76巷28號,25.0213639,121.54532659999998,553326893
市立新生國小,small,大安區,新生南路二段36號,25.0296747,121.53328810000001,553526914
私立立人國際國民中小學,small,大安區,義榮里安和路二段99號,25.0319202,121.5503507,553526924
